,Inspection_ID,Test,Inspector,pastSerious,pastCritical,timeSinceLast,ageAtInspection,consumption_on_premises_incidental_activity,tobacco,temperatureMax,heat_burglary,heat_sanitation,heat_garbage,criticalFound
16,509344.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,61.833333333333336,18.677725206483682,13.769319982389213,32.551057310650286,0.0
17,509345.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,61.586666666666666,6.835158363773958,21.009237128683015,30.193283992466334,0.0
18,509346.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,61.586666666666666,3.0675200579315733,4.003438204527847,3.6282236542048336,0.0
19,509347.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,60.71666666666667,5.763901326900364,7.529975270221705,40.36285909244465,0.0
20,509350.0,False,orange,0.0,0.0,2.0,1,0.0,1.0,56.89666666666667,3.1553277388371033,5.607563635211507,10.59866892104973,0.0
21,509351.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,59.866666666666674,2.909548655159126,9.200158338836562,13.697695313126466,0.0
22,509352.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,59.866666666666674,17.748142755500414,0.1455402488999354,18.976301370331182,0.0
23,509354.0,False,orange,0.0,0.0,2.0,1,1.0,0.0,69.17666666666666,1.7751587643336222,1.2254988273038012,0.8272693288279803,0.0
24,509355.0,False,orange,0.0,0.0,2.0,1,1.0,0.0,69.17666666666666,1.7751587643336222,1.2254988273038012,0.8272693288279803,0.0
25,509356.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,69.17666666666666,1.7751587643336222,1.2254988273038012,0.8272693288279803,0.0
26,509357.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,69.17666666666666,1.7751587643336222,1.2254988273038012,0.8272693288279803,0.0
27,509360.0,False,orange,0.0,0.0,2.0,0,1.0,0.0,73.16666666666667,12.581468562082287,1.6351993742413298,5.3562000117383635,0.0
28,509361.0,False,orange,0.0,0.0,2.0,1,0.0,1.0,73.16666666666667,1.5603573066622616,10.529034967017187,10.060852427492595,0.0
29,509362.0,False,orange,0.0,0.0,2.0,0,0.0,0.0,73.16666666666667,1.311517229147126,7.311497745283363,5.364553584072845,0.0
30,509366.0,False,orange,0.0,0.0,2.0,0,0.0,0.0,69.67,33.03635666185232,22.12193713065835,47.05181508656396,0.0
31,509369.0,False,orange,0.0,0.0,2.0,1,0.0,1.0,69.67,12.174148264054319,5.554171224977071,8.89598732556056,0.0
32,509371.0,False,orange,0.0,0.0,2.0,1,0.0,1.0,59.96666666666667,4.587926660827248,9.881847441672653,8.030156015803836,0.0
33,509372.0,False,orange,0.0,0.0,2.0,1,0.0,1.0,59.96666666666667,6.938108331153592,6.08725195328132,6.961910168153328,0.0
34,509373.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,59.96666666666667,5.8083714605125145,6.932212799547738,4.64379122359179,0.0
35,509376.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,52.73,10.004506346614582,10.011294934882311,18.267593129951194,1.0
36,509377.0,False,orange,0.0,0.0,2.0,0,0.0,0.0,52.73,19.73093395380868,18.885728211674703,37.30639277088953,0.0
37,509379.0,False,orange,0.0,0.0,2.0,1,0.0,1.0,52.73,8.053017138914388,23.31695433549911,14.968771783912736,1.0
38,509381.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,49.25333333333333,22.822638185884376,11.614515924777708,16.242308659959296,0.0
39,509383.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,62.49000000000001,34.05700012771472,10.48237899870107,24.921350646355346,0.0
40,509384.0,False,orange,0.0,0.0,2.0,1,0.0,1.0,62.49000000000001,4.543672895196806,3.106264846472933,15.761071414271628,0.0
41,509385.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,65.94666666666666,17.038715798009186,8.583522034374226,38.495514099866696,0.0
42,509386.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,65.94666666666666,17.098429647296857,28.952323096137754,29.697239593683307,0.0
43,509387.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,65.94666666666666,8.306805475753947,16.636762363751007,30.2747091987077,0.0
44,509388.0,False,orange,0.0,0.0,2.0,0,0.0,0.0,65.94666666666666,8.927896209686791,10.617809057570318,18.565621397784753,0.0
45,509389.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,65.94666666666666,16.288083435287955,16.82776798406699,38.80642819490828,0.0
46,509391.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,68.60666666666667,33.70907158189536,23.214960826755558,41.95059172737432,0.0
47,509395.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,64.86333333333334,1.3867443234678873,1.409276628438579,1.9558114966946873,0.0
48,509396.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,64.86333333333334,1.6129512444485774,1.3151230421063662,1.2005020304440277,0.0
49,509397.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,64.86333333333334,1.6129512444485774,1.3151230421063662,1.2005020304440277,0.0
50,509398.0,False,orange,0.0,0.0,2.0,1,0.0,1.0,64.86333333333334,1.641520598941024,1.7882097675151667,2.2003344086959262,0.0
51,509399.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,59.04999999999999,9.970881361581082,26.38523102421867,41.780940993295815,0.0
52,509401.0,False,orange,0.0,0.0,2.0,0,0.0,0.0,59.04999999999999,16.06473969775723,2.9176037977555302,8.25676056791941,0.0
53,509403.0,False,orange,0.0,0.0,2.0,0,0.0,0.0,61.84333333333333,8.165131040586262,7.276151459583752,21.98959556782306,0.0
54,509404.0,False,orange,0.0,0.0,2.0,0,0.0,0.0,61.84333333333333,12.272603117089515,21.45966620698735,46.47164257397321,0.0
55,509405.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,61.84333333333333,6.974223963966955,17.08511617544527,16.50996510103531,0.0
56,509406.0,False,orange,0.0,0.0,2.0,0,0.0,0.0,59.25333333333333,9.89356741293527,23.434394635363653,40.361857676096825,1.0
57,509407.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,59.25333333333333,12.142879082669985,24.04357134865662,42.064365169749955,1.0
58,509408.0,False,orange,0.0,0.0,2.0,1,0.0,1.0,59.25333333333333,20.84489891470086,8.429373358964895,21.840798301613464,0.0
59,509409.0,False,orange,0.0,0.0,2.0,1,0.0,1.0,59.25333333333333,5.2719058420066895,3.157476581042863,7.037485958648563,0.0
60,509411.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,55.79,17.149889199768094,14.475398430805486,15.263630359075375,0.0
61,509416.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,56.160000000000004,3.967269260360995,2.278264053541655,3.8412162241136127,0.0
62,509417.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,60.08666666666667,14.412912599673254,21.489657041435855,29.801398453448076,1.0
63,509418.0,False,orange,0.0,0.0,2.0,0,0.0,0.0,60.08666666666667,6.714984966114318,18.479855903919173,18.76729864226597,0.0
64,509420.0,False,orange,0.0,0.0,2.0,0,0.0,0.0,61.02,18.608951063289762,13.728339109848415,11.46332046158208,0.0
65,509423.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,61.826666666666675,9.463320840626054,10.423836723461378,7.142711671673806,0.0
66,509424.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,61.826666666666675,9.463320840626054,10.423836723461378,7.142711671673806,0.0
67,509425.0,False,orange,0.0,0.0,2.0,0,0.0,0.0,54.32,9.486311670510155,10.567735656190198,7.152685197107149,0.0
68,509426.0,False,orange,0.0,0.0,2.0,0,0.0,0.0,54.32,11.192838812749743,18.706993863361614,8.434172223157102,0.0
69,509427.0,False,orange,0.0,0.0,2.0,1,0.0,1.0,54.32,10.72861498165821,16.926963450612465,9.84737548328433,0.0
70,509430.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,50.6,1.417613922440678,5.823748070274933,4.295796999831294,0.0
71,509434.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,50.6,2.2558655557293927,5.097078332234994,9.937589567977419,0.0
72,509435.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,50.6,9.872421691155647,14.192098753749576,12.427454597536961,0.0
73,509437.0,False,orange,0.0,0.0,0.010958904109589041,0,0.0,0.0,55.203333333333326,11.557051977556496,19.10247888431477,7.938602499535175,0.0
74,509439.0,False,orange,0.0,0.0,2.0,0,0.0,1.0,52.776666666666664,10.716950085534847,25.398950457884652,42.17373681161637,0.0
75,509441.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,54.056666666666665,9.66999394606247,23.476228239493622,39.405600435065296,0.0
76,509447.0,False,orange,0.0,0.0,2.0,1,0.0,1.0,43.53,9.702977045638946,18.605779553185496,27.618516661893814,0.0
77,509448.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,42.08666666666667,1.2693537290266024,2.973523504363478,1.141833582406982,0.0
78,509450.0,False,orange,0.0,0.0,2.0,1,1.0,0.0,42.08666666666667,1.2693537290266024,2.973523504363478,1.141833582406982,0.0
79,509451.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,42.08666666666667,1.2693537290266024,2.973523504363478,1.141833582406982,0.0
80,509452.0,False,orange,0.0,0.0,2.0,1,1.0,0.0,42.08666666666667,1.2693537290266024,2.973523504363478,1.141833582406982,0.0
81,509459.0,False,orange,0.0,0.0,2.0,1,0.0,1.0,47.63666666666668,42.038808331996194,31.0028103322372,50.0,0.0
82,509460.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,47.63666666666668,5.868670471234557,13.72032509831886,5.897916671084264,0.0
83,509461.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,47.63666666666668,17.549904099949014,4.7825877653713365,17.3730575347766,0.0
84,509462.0,False,orange,0.0,0.0,2.0,1,1.0,0.0,43.663333333333334,1.1704740104884992,3.0541815719069088,1.1434639265192628,0.0
85,509463.0,False,orange,0.0,0.0,2.0,1,1.0,0.0,43.663333333333334,1.1704740104884992,3.0541815719069088,1.1434639265192628,0.0
86,509464.0,False,orange,0.0,0.0,2.0,1,1.0,0.0,43.663333333333334,1.1704740104884992,3.0541815719069088,1.1434639265192628,0.0
87,509465.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,43.663333333333334,1.2872672348158407,1.6914992007800096,1.3835362037579446,0.0
88,509466.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,43.663333333333334,1.5505002741813245,2.207870039777509,1.6765697011420595,1.0
89,509468.0,False,orange,0.0,0.0,0.04657534246575343,0,0.0,0.0,37.67,10.614453233751641,22.294213790397475,9.153201033335476,0.0
90,509469.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,35.86666666666667,11.828224788406208,1.2254954730871745,11.65486582189122,0.0
91,509474.0,False,orange,0.0,0.0,2.0,1,1.0,0.0,44.616666666666674,14.080704984333995,5.658290228193705,13.881328326667974,0.0
92,509476.0,False,orange,0.0,0.0,2.0,0,0.0,0.0,44.616666666666674,1.8304909763836978,4.209671927995613,6.775125860568447,0.0
93,509478.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,48.56,1.229239443541419,2.348897111048193,1.3331031157838686,0.0
94,509479.0,False,orange,0.0,0.0,2.0,1,1.0,0.0,48.56,1.229239443541419,2.348897111048193,1.3331031157838686,0.0
95,509480.0,False,orange,0.0,0.0,2.0,1,1.0,0.0,48.56,1.229239443541419,2.348897111048193,1.3331031157838686,0.0
96,509481.0,False,orange,0.0,0.0,2.0,1,1.0,0.0,48.56,1.229239443541419,2.348897111048193,1.3331031157838686,0.0
97,509483.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,37.68,11.126523671679793,15.186730379144864,3.744934672140928,0.0
98,509487.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,43.22666666666667,9.816657934912238,4.659006976283629,4.372278863961381,0.0
99,509489.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,43.919999999999995,35.761561097866085,36.908754582994334,33.317929051331134,1.0
100,509493.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,43.65333333333333,0.7853131669119253,2.3561064016958557,1.3826961112584675,0.0
101,509494.0,False,orange,0.0,0.0,2.0,1,0.0,0.0,43.65333333333333,2.828386529958167,9.291482892377852,2.2804158705159048,0.0
102,509495.0,False,orange,0.0,0.0,2.0,1,0.0,1.0,43.65333333333333,1.3918516864449801,1.1993966875189666,2.1567681453606484,0.0
103,509496.0,False,orange,0.0,0.0,2.0,1,0.0,1.0,43.65333333333333,1.3918516864449801,1.1993966875189666,2.1567681453606484,0.0
104,509497.0,False,orange,0.0,0.0,2.0,1,0.0,1.0,43.65333333333333,1.3918516864449801,1.1993966875189666,2.1567681453606484,0.0
105,509498.0,False,orange,0.0,0.0,2.0,0,0.0,0.0,44.01333333333333,3.9734997473991913,0.4299542665580101,10.625098745633498,0.0
106,509523.0,False,orange,0.0,0.0,0.3561643835616438,1,0.0,0.0,42.03333333333333,58.75106842601983,19.373788892500965,27.45377503087264,0.0
107,509526.0,False,orange,0.0,0.0,2.0,0,0.0,0.0,48.31666666666666,17.464723959894304,42.4732267496326,13.900575351502017,0.0
108,509529.0,False,orange,0.0,0.0,2.0,0,0.0,0.0,48.31666666666666,38.81568743973754,43.81943379258895,21.903444711417958,1.0
109,517501.0,False,blue,0.0,0.0,2.0,0,0.0,0.0,72.5,19.800541837133007,45.59755977797662,10.807067564161418,0.0
110,517503.0,False,blue,0.0,0.0,2.0,1,1.0,0.0,72.5,20.96294345536024,65.33634279757781,14.202854993345454,1.0
111,517507.0,False,blue,0.0,0.0,2.0,1,1.0,0.0,66.47666666666667,28.94757304373199,44.34722103774341,13.137266799333295,0.0
112,517515.0,False,blue,0.0,0.0,2.0,0,0.0,0.0,66.81,22.701980949991263,55.27316573345631,11.713150892141972,1.0
113,517516.0,False,blue,0.0,0.0,2.0,0,0.0,0.0,74.16000000000001,23.64458531977506,21.58419783682002,8.786706386478919,0.0
114,517517.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,74.16000000000001,23.557120131480197,21.142112578782395,8.641232784900271,0.0
115,517522.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,64.47666666666667,20.80974541247604,13.82855512354606,10.661347201724443,0.0
116,517534.0,False,blue,0.0,0.0,2.0,0,0.0,0.0,68.50333333333333,37.58934576026594,46.58372888626047,8.233392364703866,0.0
117,517537.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,60.88666666666666,24.25041451256081,29.36239856939738,22.966865222997907,0.0
118,517540.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,61.833333333333336,13.350039828554195,10.476641744593065,2.5365304593430773,0.0
119,517541.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,61.833333333333336,21.422835624796924,21.706990573039402,9.76148133261353,0.0
120,517542.0,False,blue,0.0,0.0,2.0,1,1.0,0.0,61.586666666666666,22.207486553263198,21.798800382879648,9.046230197982105,0.0
121,517544.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,61.586666666666666,19.461156097786322,54.974046214559074,11.505062492840736,1.0
122,517545.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,60.71666666666667,30.510706811482827,40.68177432268095,11.207768316313603,0.0
123,517553.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,59.866666666666674,25.5106288604961,70.0,15.749933889175859,0.0
124,517554.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,59.866666666666674,24.979661563161944,69.71086408140074,15.386879367943756,1.0
125,517559.0,False,blue,0.0,0.0,2.0,0,0.0,0.0,69.17666666666666,20.481701347334816,49.872066947979306,8.861210808934468,1.0
126,517562.0,False,blue,0.0,0.0,2.0,1,1.0,0.0,73.16666666666667,19.915414951919736,52.213030252006185,7.716932921351793,0.0
127,517563.0,False,blue,0.0,0.0,2.0,0,0.0,0.0,73.16666666666667,20.35031120211005,48.39011986950477,5.7413121865405055,0.0
128,517570.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,59.96666666666667,20.86737953703505,54.96463121564422,5.731093677355065,0.0
129,517581.0,False,blue,0.0,0.0,2.0,0,1.0,0.0,49.25333333333333,23.845241145396045,17.34094929380748,6.779003346958904,1.0
130,517582.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,49.25333333333333,26.059170126918897,17.419938830866553,7.787908815142125,0.0
131,517585.0,False,blue,0.0,0.0,2.0,0,0.0,0.0,62.49000000000001,18.81829300235392,33.230202888051025,3.3076579535421864,0.0
132,517590.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,68.60666666666667,15.211191202180421,31.65735388993907,11.913737119970154,0.0
133,517592.0,False,blue,0.0,0.0,2.0,1,0.0,1.0,59.13333333333333,20.815497322413943,33.2449654547444,6.3021000229073305,0.0
134,517596.0,False,blue,0.0,0.0,2.0,0,0.0,1.0,55.45666666666667,24.00294933876132,15.224120563904687,15.113705380757827,0.0
135,517597.0,False,blue,0.0,0.0,2.0,1,0.0,1.0,55.45666666666667,16.064571874748594,46.13058721151054,9.011766164526247,1.0
136,517600.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,59.04999999999999,16.686159074384182,30.35539308333497,3.513517684009425,1.0
137,517602.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,61.84333333333333,23.61608994365092,36.7300097875729,21.308783735707205,0.0
138,517613.0,False,blue,0.0,0.0,2.0,0,0.0,0.0,56.160000000000004,27.047986281692445,28.4078357623598,8.534327702642443,0.0
139,517619.0,False,blue,0.0,0.0,2.0,1,1.0,0.0,49.93,0.04008015348754778,0.22303715722685485,0.2615863803688075,1.0
140,517624.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,50.6,25.872632986317246,13.989406622570227,13.746904570554294,1.0
141,517626.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,55.203333333333326,25.48978704951015,45.093918598739016,15.004637585976667,1.0
142,517641.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,48.23666666666666,1.657299841499482,8.729593273309993,15.179582443709004,0.0
143,517653.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,37.67,15.507607234499355,50.38091607444027,11.793263304596127,0.0
144,517672.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,37.949999999999996,20.680881935536455,18.605718341421436,9.749927207180258,1.0
145,517677.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,34.153333333333336,7.950504107181466,10.491148113873075,1.1736145433489495,1.0
146,517678.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,34.153333333333336,17.201274930161507,27.02937941154373,8.166018240953333,1.0
147,517682.0,False,blue,0.0,0.0,2.0,0,0.0,0.0,46.71666666666666,9.942612295884018,49.514901704741796,10.308478365518296,0.0
148,517683.0,False,blue,0.0,0.0,2.0,0,1.0,0.0,46.71666666666666,9.642182655821788,50.647450353938446,10.085070801523095,1.0
149,517684.0,False,blue,0.0,0.0,2.0,1,1.0,0.0,46.71666666666666,10.104365219645018,48.75127197234076,10.4430516621281,1.0
150,517694.0,False,blue,0.0,0.0,2.0,1,1.0,0.0,36.31333333333333,27.969387562493978,16.28713293484779,16.180727637086363,1.0
151,517697.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,31.53333333333333,23.547749289830836,10.392831175904975,6.141011898364078,0.0
152,517698.0,False,blue,0.0,0.0,2.0,1,1.0,0.0,31.53333333333333,24.0633782234666,39.42435938528598,8.113386675214404,0.0
153,517701.0,False,blue,0.0,0.0,2.0,0,1.0,0.0,31.53333333333333,48.63250202565333,12.979450873242557,10.744483607653313,1.0
154,517704.0,False,blue,0.0,0.0,2.0,1,1.0,0.0,39.22333333333333,48.22729225761093,13.092120840946409,10.829129979789665,0.0
155,517712.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,38.82666666666666,37.273907772293505,26.2841614385055,10.375171624527157,0.0
156,517716.0,False,blue,0.0,0.0,2.0,0,0.0,0.0,38.25333333333333,26.57269538294943,70.0,6.774869500374627,1.0
157,517718.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,42.03333333333333,28.12870567863267,38.89567732051159,4.0295957978562145,0.0
158,517722.0,False,blue,0.0,0.0,2.0,1,1.0,0.0,42.03333333333333,17.035230145047638,13.625651348327974,8.162261239141978,0.0
159,517726.0,False,blue,0.0,0.0,2.0,1,1.0,0.0,52.133333333333326,27.9372314057786,14.51966981148218,3.2594623391120465,1.0
160,517727.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,48.31666666666666,53.229744674382005,6.422943055950215,8.415827975469131,1.0
161,517737.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,33.86000000000001,26.93723630956099,8.3581745615717,2.743450891360267,1.0
162,517739.0,False,blue,0.0,0.0,2.0,0,0.0,0.0,34.586666666666666,18.79341533487268,62.4080840656763,2.590046500804728,0.0
163,517743.0,False,blue,0.0,0.0,2.0,1,1.0,0.0,39.75,30.762629466400824,21.896332217169423,4.266714473236009,0.0
164,519252.0,False,purple,0.0,0.0,2.0,1,0.0,0.0,66.47666666666667,32.02877032742569,36.43243659189204,27.403801637618972,0.0
165,519257.0,False,purple,0.0,0.0,2.0,0,1.0,0.0,64.47666666666667,20.932005417041324,14.32309893601079,10.427220904982276,1.0
166,519262.0,False,purple,0.0,0.0,2.0,1,0.0,1.0,60.88666666666666,15.502408948399305,3.526824627691911,9.410272245458955,1.0
167,519264.0,False,purple,0.0,0.0,2.0,1,0.0,0.0,60.71666666666667,16.695778650010997,40.42894304163018,15.154701860135791,0.0
168,519268.0,False,purple,0.0,0.0,2.0,1,1.0,0.0,76.43666666666667,28.53278237425926,49.52660127264691,18.520883189693606,1.0
169,519291.0,False,purple,0.0,0.0,2.0,1,0.0,1.0,59.13333333333333,27.35393737069353,30.810825959973627,3.104435601968328,0.0
170,519301.0,False,purple,0.0,0.0,2.0,1,0.0,0.0,59.25333333333333,21.6960132437208,43.173884699087296,15.795443484919378,0.0
171,519311.0,False,purple,0.0,0.0,2.0,1,0.0,0.0,55.79,16.38452681200723,36.52154655155152,15.358017335668801,0.0
172,519333.0,False,purple,0.0,0.0,2.0,0,0.0,0.0,44.04333333333333,20.35361751289072,45.81841600357501,14.83511616819814,0.0
173,519339.0,False,purple,0.0,0.0,2.0,1,0.0,0.0,46.71666666666666,42.71338637929474,41.1830557850968,5.6272507933417,1.0
174,519340.0,False,purple,0.0,0.0,2.0,1,0.0,0.0,44.01333333333333,17.970219191069145,12.97904612069574,15.659546283675988,1.0
175,519343.0,False,purple,0.0,0.0,2.0,1,0.0,0.0,39.71333333333334,13.572863794092463,23.319654328026854,50.0,0.0
176,519344.0,False,purple,0.0,0.0,2.0,0,0.0,0.0,39.71333333333334,44.527832529286236,2.1047368949450824,9.431015625639022,0.0
177,519347.0,False,purple,0.0,0.0,2.0,1,0.0,0.0,30.906666666666666,3.0567291293064467,21.15894541697028,2.5050621680100122,1.0
178,519348.0,False,purple,0.0,0.0,2.0,0,0.0,0.0,30.906666666666666,12.711248402677981,31.88924821325033,12.34922115467472,0.0
179,519350.0,False,purple,0.0,0.0,2.0,1,0.0,0.0,31.53333333333333,13.252112155741887,17.67564095394343,10.959560780799524,0.0
180,519353.0,False,purple,0.0,0.0,2.0,0,0.0,0.0,31.53333333333333,51.59895619913155,52.800369906974424,12.589633854778539,1.0
181,519356.0,False,purple,0.0,0.0,2.0,1,0.0,0.0,39.22333333333333,51.821727239758715,46.681981270830285,16.102898310296336,1.0
182,519367.0,False,purple,0.0,0.0,2.0,1,0.0,0.0,35.79666666666666,8.97192839177517,17.931155682755026,6.78472125853075,0.0
183,519370.0,False,purple,0.0,0.0,2.0,1,0.0,0.0,38.25333333333333,32.98352470179024,22.463703539254524,7.859552305326165,1.0
184,519381.0,False,purple,0.0,0.0,2.0,0,0.0,0.0,38.333333333333336,24.206351362847528,49.56848976980483,16.491279952328338,0.0
185,519382.0,False,purple,0.0,0.0,2.0,1,0.0,0.0,38.333333333333336,51.59021094349453,39.028399414903525,10.05556939239619,0.0
186,519384.0,False,purple,0.0,0.0,2.0,1,0.0,0.0,35.72666666666667,33.16822367445903,1.967010967268729,11.429356716654059,0.0
187,519385.0,False,purple,0.0,0.0,2.0,1,0.0,0.0,35.72666666666667,48.53515205996563,62.6841944224915,3.5849910001504357,0.0
188,519386.0,False,purple,0.0,0.0,2.0,1,0.0,0.0,35.72666666666667,48.752817909589915,62.29191399768927,3.5875749455607915,1.0
189,521718.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,72.5,3.500249203405616,12.218200835527682,17.333833207809054,0.0
190,521734.0,False,blue,0.0,0.0,2.0,0,0.0,0.0,74.16000000000001,27.226364511829498,25.650508083516513,16.923508869626456,1.0
191,521736.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,74.16000000000001,28.697298946817487,25.80058929264034,16.62208023854506,1.0
192,521738.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,74.16000000000001,21.501599672462216,26.430770099818396,5.599198716513653,0.0
193,521739.0,False,blue,0.0,0.0,2.0,1,0.0,1.0,79.21666666666668,32.44486681276556,25.41150278514016,14.06210989604326,0.0
194,521745.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,79.47,11.438140090155638,25.533518497654008,10.701398453400193,0.0
195,521751.0,False,blue,0.0,0.0,2.0,0,0.0,1.0,64.47666666666667,27.071148116942467,46.308728467652124,6.663274007708519,0.0
196,521770.0,False,blue,0.0,0.0,2.0,1,0.0,0.0,68.50333333333333,33.22010288059069,24.388991750829504,16.871057363402134,0.0
